_geojson,Store ID,Store Name,STORE_LAT,STORE_LNG
"{""type"":""Feature"",""properties"":{""Store ID"":1930321919,""Store Name"":""Honest Food (del Valle) - Turbo"",""STORE_LAT"":19.3738534,""STORE_LNG"":-99.188999},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.188999,19.400803],[-99.185488,19.400599],[-99.182031,19.399989],[-99.178679,19.398983],[-99.175484,19.397596],[-99.172494,19.395849],[-99.169753,19.393769],[-99.167305,19.391387],[-99.165185,19.388739],[-99.163427,19.385866],[-99.162056,19.38281],[-99.161093,19.379619],[-99.160554,19.37634],[-99.160445,19.373023],[-99.16077,19.36972],[-99.161522,19.366478],[-99.162691,19.363349],[-99.164259,19.360379],[-99.166202,19.357613],[-99.16849,19.355093],[-99.17109,19.352858],[-99.17396,19.350941],[-99.177059,19.349371],[-99.180339,19.348172],[-99.18375,19.347363],[-99.18724,19.346955],[-99.190758,19.346955],[-99.194248,19.347363],[-99.197659,19.348172],[-99.200939,19.349371],[-99.204038,19.350941],[-99.206908,19.352858],[-99.209508,19.355093],[-99.211796,19.357613],[-99.213739,19.360379],[-99.215307,19.363349],[-99.216476,19.366478],[-99.217228,19.36972],[-99.217553,19.373023],[-99.217444,19.37634],[-99.216905,19.379619],[-99.215942,19.38281],[-99.214571,19.385866],[-99.212813,19.388739],[-99.210693,19.391387],[-99.208245,19.393769],[-99.205504,19.395849],[-99.202514,19.397596],[-99.199319,19.398983],[-99.195967,19.399989],[-99.19251,19.400599],[-99.188999,19.400803]]]}}",1930321919,Honest Food (del Valle) - Turbo,19.3738534,-99.188999
"{""type"":""Feature"",""properties"":{""Store ID"":1930321907,""Store Name"":""Honest Food (san Ángel) - Turbo"",""STORE_LAT"":19.3472491,""STORE_LNG"":-99.1904469},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.190447,19.374199],[-99.186937,19.373994],[-99.18348,19.373385],[-99.180129,19.372379],[-99.176934,19.370992],[-99.173944,19.369245],[-99.171205,19.367165],[-99.168756,19.364783],[-99.166637,19.362135],[-99.164879,19.359262],[-99.163508,19.356206],[-99.162546,19.353014],[-99.162006,19.349736],[-99.161898,19.346419],[-99.162222,19.343115],[-99.162975,19.339874],[-99.164144,19.336745],[-99.165711,19.333774],[-99.167654,19.331008],[-99.169942,19.328489],[-99.17254,19.326253],[-99.175411,19.324336],[-99.178509,19.322766],[-99.181788,19.321568],[-99.185199,19.320759],[-99.188689,19.320351],[-99.192205,19.320351],[-99.195695,19.320759],[-99.199106,19.321568],[-99.202385,19.322766],[-99.205483,19.324336],[-99.208353,19.326253],[-99.210952,19.328489],[-99.21324,19.331008],[-99.215183,19.333774],[-99.21675,19.336745],[-99.217919,19.339874],[-99.218671,19.343115],[-99.218996,19.346419],[-99.218887,19.349736],[-99.218348,19.353014],[-99.217386,19.356206],[-99.216015,19.359262],[-99.214257,19.362135],[-99.212137,19.364783],[-99.209689,19.367165],[-99.20695,19.369245],[-99.20396,19.370992],[-99.200765,19.372379],[-99.197414,19.373385],[-99.193957,19.373994],[-99.190447,19.374199]]]}}",1930321907,Honest Food (san Ángel) - Turbo,19.3472491,-99.1904469
"{""type"":""Feature"",""properties"":{""Store ID"":1930321920,""Store Name"":""Honest Food (jardines) - Turbo"",""STORE_LAT"":20.6871586,""STORE_LNG"":-103.4241984},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.424198,20.714108],[-103.420658,20.713904],[-103.417172,20.713294],[-103.413792,20.712288],[-103.41057,20.710901],[-103.407555,20.709155],[-103.404791,20.707074],[-103.402322,20.704692],[-103.400185,20.702045],[-103.398412,20.699171],[-103.397029,20.696115],[-103.396058,20.692924],[-103.395514,20.689645],[-103.395405,20.686329],[-103.395732,20.683025],[-103.396491,20.679784],[-103.39767,20.676654],[-103.399251,20.673684],[-103.40121,20.670918],[-103.403518,20.668398],[-103.406139,20.666163],[-103.409034,20.664246],[-103.412158,20.662676],[-103.415466,20.661477],[-103.418905,20.660668],[-103.422425,20.66026],[-103.425972,20.66026],[-103.429492,20.660668],[-103.432931,20.661477],[-103.436239,20.662676],[-103.439363,20.664246],[-103.442258,20.666163],[-103.444879,20.668398],[-103.447187,20.670918],[-103.449146,20.673684],[-103.450727,20.676654],[-103.451906,20.679784],[-103.452664,20.683025],[-103.452992,20.686329],[-103.452882,20.689645],[-103.452338,20.692924],[-103.451368,20.696115],[-103.449985,20.699171],[-103.448212,20.702045],[-103.446074,20.704692],[-103.443605,20.707074],[-103.440842,20.709155],[-103.437827,20.710901],[-103.434605,20.712288],[-103.431225,20.713294],[-103.427738,20.713904],[-103.424198,20.714108]]]}}",1930321920,Honest Food (jardines) - Turbo,20.6871586,-103.4241984
"{""type"":""Feature"",""properties"":{""Store ID"":1930321913,""Store Name"":""Honest Food (la Calma) - Turbo"",""STORE_LAT"":20.6399679,""STORE_LNG"":-103.4201087},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.420109,20.666917],[-103.41657,20.666713],[-103.413085,20.666103],[-103.409706,20.665098],[-103.406485,20.663711],[-103.40347,20.661964],[-103.400708,20.659884],[-103.398239,20.657502],[-103.396103,20.654854],[-103.39433,20.65198],[-103.392948,20.648925],[-103.391978,20.645733],[-103.391434,20.642454],[-103.391324,20.639138],[-103.391652,20.635834],[-103.39241,20.632593],[-103.393589,20.629463],[-103.395169,20.626493],[-103.397127,20.623727],[-103.399434,20.621207],[-103.402055,20.618972],[-103.404949,20.617055],[-103.408072,20.615485],[-103.411379,20.614287],[-103.414817,20.613477],[-103.418336,20.61307],[-103.421882,20.61307],[-103.4254,20.613477],[-103.428839,20.614287],[-103.432145,20.615485],[-103.435269,20.617055],[-103.438163,20.618972],[-103.440783,20.621207],[-103.44309,20.623727],[-103.445048,20.626493],[-103.446629,20.629463],[-103.447807,20.632593],[-103.448566,20.635834],[-103.448893,20.639138],[-103.448784,20.642454],[-103.44824,20.645733],[-103.44727,20.648925],[-103.445888,20.65198],[-103.444115,20.654854],[-103.441978,20.657502],[-103.43951,20.659884],[-103.436747,20.661964],[-103.433733,20.663711],[-103.430512,20.665098],[-103.427133,20.666103],[-103.423648,20.666713],[-103.420109,20.666917]]]}}",1930321913,Honest Food (la Calma) - Turbo,20.6399679,-103.4201087
"{""type"":""Feature"",""properties"":{""Store ID"":1930321896,""Store Name"":""Honest Food (Montejo) - Turbo"",""STORE_LAT"":21.0100802,""STORE_LNG"":-89.6231875},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-89.623188,21.03703],[-89.61964,21.036825],[-89.616146,21.036216],[-89.612759,21.03521],[-89.60953,21.033823],[-89.606508,21.032076],[-89.603739,21.029996],[-89.601264,21.027614],[-89.599122,21.024966],[-89.597345,21.022093],[-89.59596,21.019037],[-89.594987,21.015846],[-89.594442,21.012567],[-89.594332,21.00925],[-89.59466,21.005946],[-89.595421,21.002705],[-89.596602,20.999576],[-89.598186,20.996605],[-89.60015,20.99384],[-89.602462,20.99132],[-89.605089,20.989084],[-89.60799,20.987167],[-89.611122,20.985598],[-89.614436,20.984399],[-89.617883,20.98359],[-89.62141,20.983182],[-89.624965,20.983182],[-89.628492,20.98359],[-89.631939,20.984399],[-89.635253,20.985598],[-89.638385,20.987167],[-89.641286,20.989084],[-89.643913,20.99132],[-89.646225,20.99384],[-89.648189,20.996605],[-89.649773,20.999576],[-89.650954,21.002705],[-89.651715,21.005946],[-89.652043,21.00925],[-89.651933,21.012567],[-89.651388,21.015846],[-89.650415,21.019037],[-89.64903,21.022093],[-89.647253,21.024966],[-89.645111,21.027614],[-89.642636,21.029996],[-89.639867,21.032076],[-89.636845,21.033823],[-89.633616,21.03521],[-89.630229,21.036216],[-89.626735,21.036825],[-89.623188,21.03703]]]}}",1930321896,Honest Food (Montejo) - Turbo,21.0100802,-89.6231875
"{""type"":""Feature"",""properties"":{""Store ID"":1930321835,""Store Name"":""Honest Food (san Jerónimo) - Turbo"",""STORE_LAT"":25.6752163,""STORE_LNG"":-100.3533931},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.353393,25.702166],[-100.349719,25.701961],[-100.3461,25.701352],[-100.342591,25.700346],[-100.339247,25.698959],[-100.336117,25.697212],[-100.333248,25.695132],[-100.330686,25.69275],[-100.328467,25.690102],[-100.326626,25.687229],[-100.325191,25.684173],[-100.324184,25.680982],[-100.323619,25.677703],[-100.323505,25.674386],[-100.323845,25.671082],[-100.324633,25.667841],[-100.325856,25.664712],[-100.327497,25.661742],[-100.329531,25.658976],[-100.331926,25.656456],[-100.334647,25.654221],[-100.337652,25.652303],[-100.340895,25.650734],[-100.344328,25.649535],[-100.347899,25.648726],[-100.351552,25.648318],[-100.355234,25.648318],[-100.358888,25.648726],[-100.362458,25.649535],[-100.365891,25.650734],[-100.369134,25.652303],[-100.372139,25.654221],[-100.37486,25.656456],[-100.377255,25.658976],[-100.379289,25.661742],[-100.38093,25.664712],[-100.382153,25.667841],[-100.382941,25.671082],[-100.383281,25.674386],[-100.383167,25.677703],[-100.382603,25.680982],[-100.381595,25.684173],[-100.38016,25.687229],[-100.378319,25.690102],[-100.376101,25.69275],[-100.373538,25.695132],[-100.37067,25.697212],[-100.367539,25.698959],[-100.364195,25.700346],[-100.360687,25.701352],[-100.357068,25.701961],[-100.353393,25.702166]]]}}",1930321835,Honest Food (san Jerónimo) - Turbo,25.6752163,-100.3533931
"{""type"":""Feature"",""properties"":{""Store ID"":1930321889,""Store Name"":""Honest Food (Lincoln) - Turbo"",""STORE_LAT"":25.72283163,""STORE_LNG"":-100.3609596},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.36096,25.749781],[-100.357284,25.749577],[-100.353663,25.748967],[-100.350153,25.747961],[-100.346808,25.746574],[-100.343676,25.744828],[-100.340807,25.742748],[-100.338243,25.740365],[-100.336023,25.737718],[-100.334182,25.734844],[-100.332746,25.731788],[-100.331738,25.728597],[-100.331173,25.725318],[-100.33106,25.722002],[-100.3314,25.718698],[-100.332188,25.715457],[-100.333412,25.712327],[-100.335053,25.709357],[-100.337088,25.706591],[-100.339484,25.704071],[-100.342206,25.701836],[-100.345212,25.699919],[-100.348457,25.698349],[-100.351891,25.69715],[-100.355463,25.696341],[-100.359118,25.695933],[-100.362801,25.695933],[-100.366456,25.696341],[-100.370028,25.69715],[-100.373462,25.698349],[-100.376707,25.699919],[-100.379713,25.701836],[-100.382435,25.704071],[-100.384831,25.706591],[-100.386866,25.709357],[-100.388507,25.712327],[-100.389731,25.715457],[-100.390519,25.718698],[-100.390859,25.722002],[-100.390746,25.725318],[-100.390181,25.728597],[-100.389173,25.731788],[-100.387737,25.734844],[-100.385896,25.737718],[-100.383676,25.740365],[-100.381112,25.742748],[-100.378243,25.744828],[-100.375112,25.746574],[-100.371766,25.747961],[-100.368256,25.748967],[-100.364636,25.749577],[-100.36096,25.749781]]]}}",1930321889,Honest Food (Lincoln) - Turbo,25.72283163,-100.3609596
"{""type"":""Feature"",""properties"":{""Store ID"":1930321916,""Store Name"":""Honest Food (Polanco) - Turbo"",""STORE_LAT"":19.4443812,""STORE_LNG"":-99.1989995},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.198999,19.471331],[-99.195487,19.471126],[-99.192029,19.470517],[-99.188675,19.469511],[-99.185479,19.468124],[-99.182487,19.466377],[-99.179746,19.464297],[-99.177296,19.461915],[-99.175176,19.459267],[-99.173416,19.456394],[-99.172045,19.453338],[-99.171082,19.450147],[-99.170542,19.446868],[-99.170434,19.443551],[-99.170758,19.440247],[-99.171511,19.437006],[-99.17268,19.433877],[-99.174249,19.430906],[-99.176193,19.428141],[-99.178482,19.425621],[-99.181082,19.423385],[-99.183954,19.421468],[-99.187054,19.419899],[-99.190336,19.4187],[-99.193748,19.417891],[-99.19724,19.417483],[-99.200759,19.417483],[-99.204251,19.417891],[-99.207663,19.4187],[-99.210945,19.419899],[-99.214045,19.421468],[-99.216917,19.423385],[-99.219517,19.425621],[-99.221806,19.428141],[-99.22375,19.430906],[-99.225319,19.433877],[-99.226488,19.437006],[-99.227241,19.440247],[-99.227565,19.443551],[-99.227457,19.446868],[-99.226917,19.450147],[-99.225954,19.453338],[-99.224583,19.456394],[-99.222823,19.459267],[-99.220703,19.461915],[-99.218253,19.464297],[-99.215512,19.466377],[-99.21252,19.468124],[-99.209324,19.469511],[-99.20597,19.470517],[-99.202512,19.471126],[-99.198999,19.471331]]]}}",1930321916,Honest Food (Polanco) - Turbo,19.4443812,-99.1989995
"{""type"":""Feature"",""properties"":{""Store ID"":1930321885,""Store Name"":""Honest Food (Saltillo Centro) - Turbo"",""STORE_LAT"":25.4307317,""STORE_LNG"":-101.0032506},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-101.003251,25.457681],[-100.999584,25.457477],[-100.995972,25.456867],[-100.992471,25.455861],[-100.989133,25.454475],[-100.986009,25.452728],[-100.983147,25.450648],[-100.980589,25.448266],[-100.978375,25.445618],[-100.976538,25.442744],[-100.975106,25.439688],[-100.974101,25.436497],[-100.973537,25.433218],[-100.973424,25.429902],[-100.973763,25.426598],[-100.974549,25.423357],[-100.97577,25.420227],[-100.977408,25.417257],[-100.979437,25.414491],[-100.981827,25.411971],[-100.984543,25.409736],[-100.987541,25.407819],[-100.990778,25.406249],[-100.994204,25.40505],[-100.997767,25.404241],[-101.001414,25.403833],[-101.005088,25.403833],[-101.008734,25.404241],[-101.012297,25.40505],[-101.015723,25.406249],[-101.01896,25.407819],[-101.021959,25.409736],[-101.024674,25.411971],[-101.027064,25.414491],[-101.029094,25.417257],[-101.030731,25.420227],[-101.031952,25.423357],[-101.032738,25.426598],[-101.033077,25.429902],[-101.032964,25.433218],[-101.032401,25.436497],[-101.031395,25.439688],[-101.029963,25.442744],[-101.028126,25.445618],[-101.025912,25.448266],[-101.023354,25.450648],[-101.020492,25.452728],[-101.017368,25.454475],[-101.01403,25.455861],[-101.010529,25.456867],[-101.006918,25.457477],[-101.003251,25.457681]]]}}",1930321885,Honest Food (Saltillo Centro) - Turbo,25.4307317,-101.0032506
"{""type"":""Feature"",""properties"":{""Store ID"":1930321833,""Store Name"":""Honest Food (Santa Catarina) - Turbo"",""STORE_LAT"":25.67472236,""STORE_LNG"":-100.4256715},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-100.425672,25.701672],[-100.421997,25.701468],[-100.418378,25.700858],[-100.41487,25.699852],[-100.411525,25.698465],[-100.408395,25.696718],[-100.405527,25.694638],[-100.402964,25.692256],[-100.400745,25.689608],[-100.398905,25.686735],[-100.39747,25.683679],[-100.396462,25.680488],[-100.395897,25.677209],[-100.395784,25.673892],[-100.396124,25.670589],[-100.396911,25.667347],[-100.398135,25.664218],[-100.399776,25.661248],[-100.401809,25.658482],[-100.404205,25.655962],[-100.406925,25.653727],[-100.40993,25.651809],[-100.413174,25.65024],[-100.416607,25.649041],[-100.420177,25.648232],[-100.423831,25.647824],[-100.427512,25.647824],[-100.431166,25.648232],[-100.434736,25.649041],[-100.438169,25.65024],[-100.441413,25.651809],[-100.444418,25.653727],[-100.447138,25.655962],[-100.449534,25.658482],[-100.451567,25.661248],[-100.453208,25.664218],[-100.454432,25.667347],[-100.455219,25.670589],[-100.455559,25.673892],[-100.455446,25.677209],[-100.454881,25.680488],[-100.453873,25.683679],[-100.452438,25.686735],[-100.450598,25.689608],[-100.448379,25.692256],[-100.445816,25.694638],[-100.442948,25.696718],[-100.439818,25.698465],[-100.436473,25.699852],[-100.432965,25.700858],[-100.429346,25.701468],[-100.425672,25.701672]]]}}",1930321833,Honest Food (Santa Catarina) - Turbo,25.67472236,-100.4256715
"{""type"":""Feature"",""properties"":{""Store ID"":1930321834,""Store Name"":""Honest Food (Santa Teresita) - Turbo"",""STORE_LAT"":20.67700865,""STORE_LNG"":-103.3760136},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.376014,20.703958],[-103.372474,20.703754],[-103.368988,20.703144],[-103.365608,20.702138],[-103.362386,20.700751],[-103.359371,20.699005],[-103.356608,20.696925],[-103.354139,20.694542],[-103.352002,20.691895],[-103.350229,20.689021],[-103.348846,20.685965],[-103.347876,20.682774],[-103.347332,20.679495],[-103.347222,20.676179],[-103.34755,20.672875],[-103.348308,20.669634],[-103.349487,20.666504],[-103.351068,20.663534],[-103.353027,20.660768],[-103.355334,20.658248],[-103.357955,20.656013],[-103.36085,20.654096],[-103.363974,20.652526],[-103.367281,20.651327],[-103.370721,20.650518],[-103.37424,20.65011],[-103.377787,20.65011],[-103.381306,20.650518],[-103.384746,20.651327],[-103.388053,20.652526],[-103.391177,20.654096],[-103.394072,20.656013],[-103.396693,20.658248],[-103.399,20.660768],[-103.400959,20.663534],[-103.40254,20.666504],[-103.403719,20.669634],[-103.404478,20.672875],[-103.404805,20.676179],[-103.404696,20.679495],[-103.404152,20.682774],[-103.403181,20.685965],[-103.401799,20.689021],[-103.400025,20.691895],[-103.397888,20.694542],[-103.395419,20.696925],[-103.392656,20.699005],[-103.389641,20.700751],[-103.386419,20.702138],[-103.38304,20.703144],[-103.379553,20.703754],[-103.376014,20.703958]]]}}",1930321834,Honest Food (Santa Teresita) - Turbo,20.67700865,-103.3760136
"{""type"":""Feature"",""properties"":{""Store ID"":1930321917,""Store Name"":""Honest Food (tabachines) - Turbo"",""STORE_LAT"":20.7284371,""STORE_LNG"":-103.3870875},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-103.387088,20.755387],[-103.383547,20.755182],[-103.380059,20.754573],[-103.376678,20.753567],[-103.373455,20.75218],[-103.370439,20.750433],[-103.367675,20.748353],[-103.365205,20.745971],[-103.363068,20.743323],[-103.361294,20.74045],[-103.359911,20.737394],[-103.35894,20.734202],[-103.358396,20.730924],[-103.358286,20.727607],[-103.358614,20.724303],[-103.359373,20.721062],[-103.360552,20.717933],[-103.362133,20.714962],[-103.364093,20.712196],[-103.366401,20.709677],[-103.369023,20.707441],[-103.371919,20.705524],[-103.375044,20.703954],[-103.378352,20.702756],[-103.381793,20.701947],[-103.385314,20.701539],[-103.388861,20.701539],[-103.392382,20.701947],[-103.395823,20.702756],[-103.399131,20.703954],[-103.402256,20.705524],[-103.405152,20.707441],[-103.407774,20.709677],[-103.410082,20.712196],[-103.412042,20.714962],[-103.413623,20.717933],[-103.414802,20.721062],[-103.415561,20.724303],[-103.415889,20.727607],[-103.415779,20.730924],[-103.415235,20.734202],[-103.414264,20.737394],[-103.412881,20.74045],[-103.411107,20.743323],[-103.40897,20.745971],[-103.4065,20.748353],[-103.403736,20.750433],[-103.40072,20.75218],[-103.397497,20.753567],[-103.394116,20.754573],[-103.390628,20.755182],[-103.387088,20.755387]]]}}",1930321917,Honest Food (tabachines) - Turbo,20.7284371,-103.3870875
"{""type"":""Feature"",""properties"":{""Store ID"":1930390385,""Store Name"":""House of Salads (Lindavista) - Turbo"",""STORE_LAT"":19.4913645,""STORE_LNG"":-99.1533847},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.153385,19.518314],[-99.149872,19.51811],[-99.146412,19.5175],[-99.143058,19.516494],[-99.13986,19.515107],[-99.136867,19.513361],[-99.134125,19.51128],[-99.131675,19.508898],[-99.129554,19.50625],[-99.127794,19.503377],[-99.126422,19.500321],[-99.125459,19.49713],[-99.124919,19.493851],[-99.12481,19.490535],[-99.125135,19.487231],[-99.125888,19.483989],[-99.127058,19.48086],[-99.128627,19.47789],[-99.130571,19.475124],[-99.132861,19.472604],[-99.135462,19.470369],[-99.138335,19.468452],[-99.141436,19.466882],[-99.144718,19.465683],[-99.148132,19.464874],[-99.151625,19.464466],[-99.155145,19.464466],[-99.158638,19.464874],[-99.162051,19.465683],[-99.165333,19.466882],[-99.168434,19.468452],[-99.171307,19.470369],[-99.173908,19.472604],[-99.176198,19.475124],[-99.178142,19.47789],[-99.179711,19.48086],[-99.180881,19.483989],[-99.181634,19.487231],[-99.181959,19.490535],[-99.181851,19.493851],[-99.181311,19.49713],[-99.180347,19.500321],[-99.178975,19.503377],[-99.177216,19.50625],[-99.175094,19.508898],[-99.172644,19.51128],[-99.169902,19.513361],[-99.166909,19.515107],[-99.163712,19.516494],[-99.160358,19.5175],[-99.156898,19.51811],[-99.153385,19.518314]]]}}",1930390385,House of Salads (Lindavista) - Turbo,19.4913645,-99.1533847
"{""type"":""Feature"",""properties"":{""Store ID"":1930321676,""Store Name"":""House Of Salads (Doctores) - Turbo"",""STORE_LAT"":19.42012776,""STORE_LNG"":-99.14608816},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.146088,19.447077],[-99.142577,19.446873],[-99.139118,19.446263],[-99.135766,19.445257],[-99.132569,19.443871],[-99.129578,19.442124],[-99.126837,19.440044],[-99.124388,19.437662],[-99.122268,19.435014],[-99.120509,19.43214],[-99.119137,19.429085],[-99.118175,19.425893],[-99.117635,19.422614],[-99.117526,19.419298],[-99.117851,19.415994],[-99.118604,19.412753],[-99.119773,19.409623],[-99.121341,19.406653],[-99.123285,19.403887],[-99.125574,19.401367],[-99.128174,19.399132],[-99.131045,19.397215],[-99.134145,19.395645],[-99.137426,19.394446],[-99.140837,19.393637],[-99.144329,19.393229],[-99.147847,19.393229],[-99.151339,19.393637],[-99.154751,19.394446],[-99.158031,19.395645],[-99.161131,19.397215],[-99.164003,19.399132],[-99.166603,19.401367],[-99.168892,19.403887],[-99.170835,19.406653],[-99.172403,19.409623],[-99.173573,19.412753],[-99.174325,19.415994],[-99.17465,19.419298],[-99.174541,19.422614],[-99.174002,19.425893],[-99.173039,19.429085],[-99.171668,19.43214],[-99.169909,19.435014],[-99.167788,19.437662],[-99.165339,19.440044],[-99.162598,19.442124],[-99.159607,19.443871],[-99.156411,19.445257],[-99.153058,19.446263],[-99.1496,19.446873],[-99.146088,19.447077]]]}}",1930321676,House Of Salads (Doctores) - Turbo,19.42012776,-99.14608816
"{""type"":""Feature"",""properties"":{""Store ID"":1930319253,""Store Name"":""House Of Salads (San Ángel) - Turbo"",""STORE_LAT"":19.3472217,""STORE_LNG"":-99.1904483},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.190448,19.374171],[-99.186938,19.373967],[-99.183482,19.373357],[-99.18013,19.372351],[-99.176936,19.370965],[-99.173946,19.369218],[-99.171206,19.367138],[-99.168758,19.364756],[-99.166639,19.362108],[-99.16488,19.359234],[-99.16351,19.356178],[-99.162547,19.352987],[-99.162008,19.349708],[-99.161899,19.346392],[-99.162224,19.343088],[-99.162976,19.339847],[-99.164145,19.336717],[-99.165713,19.333747],[-99.167655,19.330981],[-99.169943,19.328461],[-99.172542,19.326226],[-99.175412,19.324309],[-99.17851,19.322739],[-99.18179,19.32154],[-99.1852,19.320731],[-99.18869,19.320323],[-99.192207,19.320323],[-99.195697,19.320731],[-99.199107,19.32154],[-99.202386,19.322739],[-99.205484,19.324309],[-99.208355,19.326226],[-99.210954,19.328461],[-99.213242,19.330981],[-99.215184,19.333747],[-99.216752,19.336717],[-99.21792,19.339847],[-99.218673,19.343088],[-99.218997,19.346392],[-99.218889,19.349708],[-99.218349,19.352987],[-99.217387,19.356178],[-99.216016,19.359234],[-99.214258,19.362108],[-99.212139,19.364756],[-99.209691,19.367138],[-99.206951,19.369218],[-99.203961,19.370965],[-99.200766,19.372351],[-99.197415,19.373357],[-99.193958,19.373967],[-99.190448,19.374171]]]}}",1930319253,House Of Salads (San Ángel) - Turbo,19.3472217,-99.1904483
"{""type"":""Feature"",""properties"":{""Store ID"":1930329028,""Store Name"":""House Of Salads (Montejo) - Turbo"",""STORE_LAT"":21.0099875,""STORE_LNG"":-89.6234219},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-89.623422,21.036937],[-89.619874,21.036733],[-89.61638,21.036123],[-89.612993,21.035117],[-89.609764,21.03373],[-89.606742,21.031984],[-89.603973,21.029903],[-89.601499,21.027521],[-89.599357,21.024873],[-89.59758,21.022],[-89.596194,21.018944],[-89.595222,21.015753],[-89.594676,21.012474],[-89.594567,21.009158],[-89.594895,21.005854],[-89.595655,21.002612],[-89.596837,20.999483],[-89.598421,20.996513],[-89.600384,20.993747],[-89.602697,20.991227],[-89.605323,20.988992],[-89.608224,20.987075],[-89.611356,20.985505],[-89.61467,20.984306],[-89.618117,20.983497],[-89.621645,20.983089],[-89.625199,20.983089],[-89.628727,20.983497],[-89.632174,20.984306],[-89.635488,20.985505],[-89.638619,20.987075],[-89.64152,20.988992],[-89.644147,20.991227],[-89.64646,20.993747],[-89.648423,20.996513],[-89.650007,20.999483],[-89.651189,21.002612],[-89.651949,21.005854],[-89.652277,21.009158],[-89.652167,21.012474],[-89.651622,21.015753],[-89.65065,21.018944],[-89.649264,21.022],[-89.647487,21.024873],[-89.645345,21.027521],[-89.642871,21.029903],[-89.640101,21.031984],[-89.63708,21.03373],[-89.63385,21.035117],[-89.630463,21.036123],[-89.62697,21.036733],[-89.623422,21.036937]]]}}",1930329028,House Of Salads (Montejo) - Turbo,21.0099875,-89.6234219
"{""type"":""Feature"",""properties"":{""Store ID"":1930372837,""Store Name"":""House Of Salads (Polanco)-Turbo"",""STORE_LAT"":19.4443812,""STORE_LNG"":-99.1989995},""geometry"":{""type"":""Polygon"",""coordinates"":[[[-99.198999,19.471331],[-99.195487,19.471126],[-99.192029,19.470517],[-99.188675,19.469511],[-99.185479,19.468124],[-99.182487,19.466377],[-99.179746,19.464297],[-99.177296,19.461915],[-99.175176,19.459267],[-99.173416,19.456394],[-99.172045,19.453338],[-99.171082,19.450147],[-99.170542,19.446868],[-99.170434,19.443551],[-99.170758,19.440247],[-99.171511,19.437006],[-99.17268,19.433877],[-99.174249,19.430906],[-99.176193,19.428141],[-99.178482,19.425621],[-99.181082,19.423385],[-99.183954,19.421468],[-99.187054,19.419899],[-99.190336,19.4187],[-99.193748,19.417891],[-99.19724,19.417483],[-99.200759,19.417483],[-99.204251,19.417891],[-99.207663,19.4187],[-99.210945,19.419899],[-99.214045,19.421468],[-99.216917,19.423385],[-99.219517,19.425621],[-99.221806,19.428141],[-99.22375,19.430906],[-99.225319,19.433877],[-99.226488,19.437006],[-99.227241,19.440247],[-99.227565,19.443551],[-99.227457,19.446868],[-99.226917,19.450147],[-99.225954,19.453338],[-99.224583,19.456394],[-99.222823,19.459267],[-99.220703,19.461915],[-99.218253,19.464297],[-99.215512,19.466377],[-99.21252,19.468124],[-99.209324,19.469511],[-99.20597,19.470517],[-99.202512,19.471126],[-99.198999,19.471331]]]}}",1930372837,House Of Salads (Polanco)-Turbo,19.4443812,-99.1989995
